x,y,z,Class,type,className,color
-8.627857,-0.72063553,-25.402176,0,test,Chinese,#F24443
-15.006249,-1.9890418,-0.85614854,0,test,Chinese,#F24443
-9.911719,17.566341,-12.830048,0,test,Chinese,#F24443
14.776486,-8.917597,9.130855,1,test,Malay,#11ED2E
19.480026,0.8033894,-10.64752,1,test,Malay,#11ED2E
14.840949,-2.7758057,-11.451794,1,test,Malay,#11ED2E
16.048393,-2.381921,-12.251736,1,test,Malay,#11ED2E
16.616262,-7.5930877,-11.417741,1,test,Malay,#11ED2E
15.665708,-4.1643953,-15.055995,1,test,Malay,#11ED2E
17.128273,-0.81824994,-14.829786,1,test,Malay,#11ED2E
13.1407795,-5.06449,-16.145933,1,test,Malay,#11ED2E
13.332608,-6.5156927,-14.183947,1,test,Malay,#11ED2E
3.0857508,-3.8234403,-11.176678,1,test,Malay,#11ED2E
1.5110188,-5.0437403,-12.377634,1,test,Malay,#11ED2E
13.858513,-5.6598086,-14.824482,1,test,Malay,#11ED2E
21.94168,-2.4474134,5.106126,1,test,Malay,#11ED2E
21.700722,-1.6500304,-12.721312,1,test,Malay,#11ED2E
4.0938168,-8.79018,-15.607315,1,test,Malay,#11ED2E
18.943947,-10.065783,1.8392943,1,test,Malay,#11ED2E
13.45786,-7.975984,4.211531,1,test,Malay,#11ED2E
20.282673,-1.3999224,-9.957414,1,test,Malay,#11ED2E
13.813306,-5.9857574,-8.8829155,1,test,Malay,#11ED2E
16.845152,-1.013925,-14.982341,1,test,Malay,#11ED2E
19.872421,1.086111,-12.380825,1,test,Malay,#11ED2E
22.939188,0.30323723,-0.40448326,1,test,Malay,#11ED2E
2.0935025,-4.3182406,-7.18315,1,test,Malay,#11ED2E
19.999155,0.73607266,-13.050914,1,test,Malay,#11ED2E
19.524593,1.9191808,-9.016746,1,test,Malay,#11ED2E
-13.24711,-4.2451844,1.5966372,1,test,Malay,#11ED2E
14.196072,-5.799131,-14.261434,1,test,Malay,#11ED2E
20.623821,-2.5810997,-11.171933,1,test,Malay,#11ED2E
3.1374729,-2.9862819,22.538977,1,test,Malay,#11ED2E
13.017066,-3.7797396,-16.191656,1,test,Malay,#11ED2E
13.870984,0.27227595,-11.842365,1,test,Malay,#11ED2E
8.13878,3.4935992,-3.8274903,1,test,Malay,#11ED2E
12.806933,-5.75764,-17.983511,1,test,Malay,#11ED2E
12.990217,1.6222707,-4.2471623,1,test,Malay,#11ED2E
19.429686,-3.281926,-11.014734,1,test,Malay,#11ED2E
14.289134,0.028699357,-13.123055,1,test,Malay,#11ED2E
18.18988,2.2632248,-8.025706,1,test,Malay,#11ED2E
16.776165,-5.684512,-13.420664,1,test,Malay,#11ED2E
13.502697,-5.6474776,-14.361751,1,test,Malay,#11ED2E
10.607478,-4.2879643,-15.132748,1,test,Malay,#11ED2E
20.851484,0.5429024,-13.840195,1,test,Malay,#11ED2E
8.966715,-3.524801,-11.619828,1,test,Malay,#11ED2E
20.417791,-15.935271,0.76056373,1,test,Malay,#11ED2E
19.814318,-5.3219776,-12.570217,1,test,Malay,#11ED2E
18.03091,-0.8417752,-17.88496,1,test,Malay,#11ED2E
14.864346,-3.9373097,-18.165808,1,test,Malay,#11ED2E
18.144733,0.16900028,-12.28695,1,test,Malay,#11ED2E
20.513525,1.1660577,-12.165361,1,test,Malay,#11ED2E
18.29209,-5.3214703,12.552481,1,test,Malay,#11ED2E
18.40437,-2.387405,-16.41738,1,test,Malay,#11ED2E
15.139386,-7.475937,-17.397903,1,test,Malay,#11ED2E
23.876518,-2.3724077,-5.4307227,1,test,Malay,#11ED2E
6.251586,-6.9774737,-11.037857,1,test,Malay,#11ED2E
14.8929405,-4.0103106,-14.502479,1,test,Malay,#11ED2E
8.331512,-5.946891,-14.506308,1,test,Malay,#11ED2E
18.911207,-5.5857863,9.984373,1,test,Malay,#11ED2E
13.169894,-1.155994,-14.454561,1,test,Malay,#11ED2E
19.508518,1.4511373,-9.090698,1,test,Malay,#11ED2E
4.312652,-5.356333,-16.93261,1,test,Malay,#11ED2E
13.337746,-4.207814,-14.213236,1,test,Malay,#11ED2E
6.161793,-7.1194944,-10.889764,1,test,Malay,#11ED2E
9.665713,-15.487594,-3.5580533,1,test,Malay,#11ED2E
3.399446,-5.6256366,-13.983633,1,test,Malay,#11ED2E
18.832422,1.9250247,1.7883154,1,test,Malay,#11ED2E
13.26649,-3.8126996,-16.277288,1,test,Malay,#11ED2E
19.041235,-3.6855593,-13.795725,1,test,Malay,#11ED2E
9.327952,2.1446543,-11.312086,1,test,Malay,#11ED2E
14.677992,-6.3311834,-6.5664287,1,test,Malay,#11ED2E
17.782173,0.16479923,-11.919142,1,test,Malay,#11ED2E
-9.583875,-11.364951,-5.2295628,1,test,Malay,#11ED2E
3.3707855,-5.3137856,-14.005764,1,test,Malay,#11ED2E
13.659323,4.740205,-15.13401,1,test,Malay,#11ED2E
18.785048,-1.1457666,-11.7491045,1,test,Malay,#11ED2E
0.039393276,-8.930107,6.9931865,1,test,Malay,#11ED2E
9.364805,-0.58392817,-4.30904,1,test,Malay,#11ED2E
13.319255,-18.809664,3.081069,1,test,Malay,#11ED2E
17.742437,-2.1088572,-11.555587,1,test,Malay,#11ED2E
18.040722,-3.7963238,-17.165232,1,test,Malay,#11ED2E
21.642927,-0.9512665,-11.545434,1,test,Malay,#11ED2E
9.064119,-0.7222971,-16.284422,1,test,Malay,#11ED2E
11.105317,-5.9832125,-15.511189,1,test,Malay,#11ED2E
23.4406,-1.9568671,-5.7220984,1,test,Malay,#11ED2E
8.668622,-7.5146446,-15.946479,1,test,Malay,#11ED2E
20.639242,-6.5905256,-15.67265,1,test,Malay,#11ED2E
18.597319,-6.560205,-12.169957,1,test,Malay,#11ED2E
18.81105,-7.045159,-5.7095327,1,test,Malay,#11ED2E
25.427937,-2.5325704,0.058996346,1,test,Malay,#11ED2E
9.281213,-4.206537,-12.734484,1,test,Malay,#11ED2E
14.829289,-7.8198237,-18.154255,1,test,Malay,#11ED2E
9.990823,-7.0650606,-17.497578,1,test,Malay,#11ED2E
19.29608,-3.7511413,-13.705367,1,test,Malay,#11ED2E
21.188961,-5.428976,-12.070512,1,test,Malay,#11ED2E
18.286043,-0.71134675,-17.441444,1,test,Malay,#11ED2E
7.6613193,2.9690921,-12.039111,1,test,Malay,#11ED2E
21.791561,0.19687033,-11.184308,1,test,Malay,#11ED2E
21.221952,-1.7079215,-12.286303,1,test,Malay,#11ED2E
4.8979487,-10.300452,-7.76179,1,test,Malay,#11ED2E
20.534372,-2.6261773,-9.587902,1,test,Malay,#11ED2E
16.873123,-2.9565818,-15.228452,1,test,Malay,#11ED2E
18.52573,-7.2236743,-12.205909,1,test,Malay,#11ED2E
11.562916,-4.87557,-9.304001,1,test,Malay,#11ED2E
-28.833391,6.5413184,-1.8941478,2,test,Hindi,#0F10EA
4.0402174,-19.682247,0.92347974,2,test,Hindi,#0F10EA
22.09514,14.517121,-0.21639726,2,test,Hindi,#0F10EA
-27.943716,5.551334,-0.7748456,2,test,Hindi,#0F10EA
9.45992,-0.029056719,-12.794531,2,test,Hindi,#0F10EA
-6.660469,9.465175,-8.931354,2,test,Hindi,#0F10EA
1.6868392,19.862928,-12.176568,2,test,Hindi,#0F10EA
18.234346,-17.333271,10.074783,2,test,Hindi,#0F10EA
-2.741214,10.911091,5.082839,2,test,Hindi,#0F10EA
10.382024,0.4854765,-8.530267,2,test,Hindi,#0F10EA
3.828976,27.941212,-0.6119155,2,test,Hindi,#0F10EA
11.268972,1.4987547,-9.351858,2,test,Hindi,#0F10EA
3.828976,27.941212,-0.6119155,2,test,Hindi,#0F10EA
28.015343,-4.5545464,0.21951304,2,test,Hindi,#0F10EA
3.3473313,-11.348073,-7.341184,2,test,Hindi,#0F10EA
-5.325594,12.130965,-3.7079997,2,test,Hindi,#0F10EA
15.451631,6.716793,-1.7547132,2,test,Hindi,#0F10EA
1.4278374,-8.803496,-13.832968,2,test,Hindi,#0F10EA
2.053825,19.726973,-10.00238,2,test,Hindi,#0F10EA
2.5295744,-6.897608,1.646109,2,test,Hindi,#0F10EA
-0.2850972,5.600147,5.6484127,2,test,Hindi,#0F10EA
-8.466216,10.114999,-13.047597,2,test,Hindi,#0F10EA
-13.357265,7.1549554,5.2503963,2,test,Hindi,#0F10EA
-2.7840033,6.3407087,0.65476984,2,test,Hindi,#0F10EA
4.5709505,-21.373642,1.5535787,2,test,Hindi,#0F10EA
0.858037,17.731556,9.656047,2,test,Hindi,#0F10EA
13.2841,-7.0897813,-12.171561,2,test,Hindi,#0F10EA
-0.60656184,-15.24441,5.700523,2,test,Hindi,#0F10EA
6.7161527,-12.539702,-12.709306,2,test,Hindi,#0F10EA
3.7835097,-12.455057,-2.7325804,2,test,Hindi,#0F10EA
-6.4219193,2.9140635,-24.952864,2,test,Hindi,#0F10EA
19.432592,-10.197586,7.6795554,2,test,Hindi,#0F10EA
-28.833391,6.5413184,-1.8941478,2,test,Hindi,#0F10EA
-11.65181,8.160308,8.011695,2,test,Hindi,#0F10EA
19.427229,-8.998531,-2.0832763,2,test,Hindi,#0F10EA
1.7578467,-21.642586,7.883069,2,test,Hindi,#0F10EA
-28.302345,-3.8336632,6.5620666,2,test,Hindi,#0F10EA
-6.228493,6.2886105,-22.357338,2,test,Hindi,#0F10EA
-12.573549,7.5339484,6.0790415,2,test,Hindi,#0F10EA
-5.302722,18.551136,3.4111385,2,test,Hindi,#0F10EA
-5.4770517,12.487881,8.55354,2,test,Hindi,#0F10EA
2.1454306,-16.913582,8.465752,2,test,Hindi,#0F10EA
-4.8422637,-1.4463018,-11.2303,2,test,Hindi,#0F10EA
20.556175,-7.744032,-8.401471,2,test,Hindi,#0F10EA
-16.850733,0.98146635,-0.07708883,2,test,Hindi,#0F10EA
17.78797,-13.068697,-0.8003495,2,test,Hindi,#0F10EA
-20.669218,6.439578,13.382502,2,test,Hindi,#0F10EA
-13.861035,1.885588,3.100085,2,test,Hindi,#0F10EA
16.05355,-4.1238275,-2.0279422,2,test,Hindi,#0F10EA
14.889481,-9.2436495,-7.4605703,2,test,Hindi,#0F10EA
3.828976,27.941212,-0.6119155,2,test,Hindi,#0F10EA
-6.83398,1.9198501,-18.55818,2,test,Hindi,#0F10EA
6.0711775,-11.935219,2.397636,2,test,Hindi,#0F10EA
16.582186,1.057744,15.699228,2,test,Hindi,#0F10EA
-10.3333845,8.992268,-4.839986,2,test,Hindi,#0F10EA
16.41709,2.772816,22.741486,2,test,Hindi,#0F10EA
20.245584,-3.8924227,-16.00224,2,test,Hindi,#0F10EA
-15.531096,0.3405979,10.286038,2,test,Hindi,#0F10EA
-21.130783,4.8598914,13.314694,2,test,Hindi,#0F10EA
3.828976,27.941212,-0.6119155,2,test,Hindi,#0F10EA
1.9651532,1.966202,-25.325317,2,test,Hindi,#0F10EA
8.115834,-27.362259,-1.5786393,2,test,Hindi,#0F10EA
11.011214,4.705598,-0.87095755,2,test,Hindi,#0F10EA
0.77693015,-22.46174,12.999559,2,test,Hindi,#0F10EA
11.580832,-2.1328318,-9.408791,2,test,Hindi,#0F10EA
3.828976,27.941212,-0.6119155,2,test,Hindi,#0F10EA
-8.253179,-5.5402474,6.6968803,2,test,Hindi,#0F10EA
0.16908585,13.178741,1.9210497,2,test,Hindi,#0F10EA
-8.669871,-1.037973,-8.156719,2,test,Hindi,#0F10EA
-9.574698,10.023795,6.7427664,2,test,Hindi,#0F10EA
-11.052028,9.92243,5.208775,2,test,Hindi,#0F10EA
-4.380532,12.415921,10.1115465,2,test,Hindi,#0F10EA
-3.8019326,-15.248793,7.7548265,2,test,Hindi,#0F10EA
-0.0689725,-19.738955,2.9492264,2,test,Hindi,#0F10EA
20.99175,4.295184,4.955166,2,test,Hindi,#0F10EA
3.828976,27.941212,-0.6119155,2,test,Hindi,#0F10EA
-1.5993806,9.497769,10.603327,2,test,Hindi,#0F10EA
8.611321,-7.192853,8.08209,2,test,Hindi,#0F10EA
-10.08301,6.4438324,-2.2700698,2,test,Hindi,#0F10EA
-4.1045804,13.7036915,-5.1308556,2,test,Hindi,#0F10EA
20.349771,-3.3779247,-15.89685,2,test,Hindi,#0F10EA
3.8013093,-20.994001,2.8960824,2,test,Hindi,#0F10EA
1.8371739,8.968137,1.2393438,2,test,Hindi,#0F10EA
16.976686,2.8335197,-5.1801567,2,test,Hindi,#0F10EA
18.983326,-18.817516,-7.419739,2,test,Hindi,#0F10EA
17.884022,-1.3216038,18.843452,2,test,Hindi,#0F10EA
1.6168855,-10.931666,29.942009,2,test,Hindi,#0F10EA
-29.295647,-0.3828499,8.356255,2,test,Hindi,#0F10EA
3.2467546,-12.365106,-12.455416,2,test,Hindi,#0F10EA
5.5686474,2.0094023,27.844591,2,test,Hindi,#0F10EA
-13.379438,-0.56266356,-27.674404,2,test,Hindi,#0F10EA
-7.036781,-7.630594,-2.2513306,2,test,Hindi,#0F10EA
15.009281,-2.3633258,23.45451,2,test,Hindi,#0F10EA
0.5013057,-18.174818,-2.0042794,2,test,Hindi,#0F10EA
-6.3316164,13.491196,-6.6371937,2,test,Hindi,#0F10EA
27.714764,5.32771,1.1195121,2,test,Hindi,#0F10EA
-5.935138,3.7969058,2.0586731,2,test,Hindi,#0F10EA
-15.334684,-0.43565738,-18.459557,2,test,Hindi,#0F10EA
-7.177726,9.298613,2.338337,2,test,Hindi,#0F10EA
-10.064321,1.3431389,-24.762144,2,test,Hindi,#0F10EA
-8.608335,12.045114,-20.57428,2,test,Hindi,#0F10EA
3.828976,27.941212,-0.6119155,2,test,Hindi,#0F10EA
-20.304592,7.564524,12.852643,2,test,Hindi,#0F10EA
17.32829,-17.8215,-6.2105317,2,test,Hindi,#0F10EA
-2.4501195,8.954673,-2.8085558,2,test,Hindi,#0F10EA
18.913874,-12.059912,8.659635,2,test,Hindi,#0F10EA
-1.0183859,1.4807701,2.946276,2,test,Hindi,#0F10EA
-5.6899824,15.360985,3.550803,2,test,Hindi,#0F10EA
10.544327,0.45276222,-8.487982,2,test,Hindi,#0F10EA
-6.269415,8.326958,-3.6415868,2,test,Hindi,#0F10EA
4.3079405,-3.707969,-8.416198,2,test,Hindi,#0F10EA
3.890782,-18.565594,9.259178,2,test,Hindi,#0F10EA
-4.2842813,6.510039,-2.4345567,2,test,Hindi,#0F10EA
-12.030037,1.5770528,3.6821067,2,test,Hindi,#0F10EA
0.090988606,9.143862,23.450836,2,test,Hindi,#0F10EA
11.012018,-16.824938,-0.09290118,2,test,Hindi,#0F10EA
-6.1529474,2.7943318,9.834921,2,test,Hindi,#0F10EA
-18.915897,-9.148647,14.35564,2,test,Hindi,#0F10EA
-9.186047,15.245977,-23.35556,2,test,Hindi,#0F10EA
16.345776,3.2967174,-15.690691,2,test,Hindi,#0F10EA
-7.51274,10.680216,-10.902019,2,test,Hindi,#0F10EA
2.9350777,1.376376,-3.9387846,2,test,Hindi,#0F10EA
1.6115613,-26.011278,11.684603,2,test,Hindi,#0F10EA
3.828976,27.941212,-0.6119155,2,test,Hindi,#0F10EA
-28.833391,6.5413184,-1.8941478,2,test,Hindi,#0F10EA
-0.7625284,-27.66997,11.381831,2,test,Hindi,#0F10EA
-28.833391,6.5413184,-1.8941478,2,test,Hindi,#0F10EA
14.309664,-10.031161,-0.40301594,2,test,Hindi,#0F10EA
0.87754494,-16.397272,-5.838919,2,test,Hindi,#0F10EA
5.785063,2.5014243,29.524548,2,test,Hindi,#0F10EA
-28.833391,6.5413184,-1.8941478,2,test,Hindi,#0F10EA
-14.849015,2.876784,3.027933,2,test,Hindi,#0F10EA
1.8990687,-19.511175,-4.342078,2,test,Hindi,#0F10EA
-3.5960038,-22.652843,2.2545202,2,test,Hindi,#0F10EA
10.139469,-14.941718,20.257938,2,test,Hindi,#0F10EA
-8.139508,14.242824,-3.9295416,2,test,Hindi,#0F10EA
-28.833391,6.5413184,-1.8941478,2,test,Hindi,#0F10EA
-10.965917,-4.0336933,6.632939,2,test,Hindi,#0F10EA
6.7731886,2.3382003,27.078451,2,test,Hindi,#0F10EA
2.899071,22.88256,-2.9807863,2,test,Hindi,#0F10EA
-1.8255707,0.77208626,-6.646237,2,test,Hindi,#0F10EA
-0.7065776,-32.071804,-1.4756591,2,test,Hindi,#0F10EA
-6.75028,9.214204,6.2160153,2,test,Hindi,#0F10EA
20.913233,1.7837018,-5.3359985,2,test,Hindi,#0F10EA
10.992024,15.59957,-1.0379889,2,test,Hindi,#0F10EA
0.28651246,-27.530891,11.2038145,2,test,Hindi,#0F10EA
11.6878395,-10.467485,-5.141967,2,test,Hindi,#0F10EA
-4.753415,-20.63993,0.6464508,2,test,Hindi,#0F10EA
-29.239477,9.0353,-0.7979192,2,test,Hindi,#0F10EA
10.408827,-4.1131544,-15.744107,2,test,Hindi,#0F10EA
12.240256,-6.215004,-14.150142,2,test,Hindi,#0F10EA
-29.239477,9.0353,-0.7979192,2,test,Hindi,#0F10EA
14.764866,-7.5258737,-12.209375,2,test,Hindi,#0F10EA
8.383664,3.167186,4.790904,2,test,Hindi,#0F10EA
-3.9266915,11.612197,17.580435,2,test,Hindi,#0F10EA
23.609858,-6.747146,7.5312843,2,test,Hindi,#0F10EA
22.561295,-1.502182,-3.169241,2,test,Hindi,#0F10EA
-16.141943,-1.8414652,13.559167,2,test,Hindi,#0F10EA
-6.921406,17.632025,-4.9503045,2,test,Hindi,#0F10EA
-10.256701,7.5244966,3.4755802,2,test,Hindi,#0F10EA
4.0875254,18.078484,-11.53754,2,test,Hindi,#0F10EA
5.289291,24.221813,-3.8928916,2,test,Hindi,#0F10EA
-5.772148,7.752064,1.9507167,2,test,Hindi,#0F10EA
-14.957324,-1.5385695,15.539922,2,test,Hindi,#0F10EA
-29.546713,3.8650522,-1.128214,2,test,Hindi,#0F10EA
-1.5118002,-10.500854,-4.0570784,2,test,Hindi,#0F10EA
-2.009556,9.4314,6.3656597,2,test,Hindi,#0F10EA
-8.458127,-2.916703,-16.240547,2,test,Hindi,#0F10EA
-17.901218,11.8761425,0.18650088,2,test,Hindi,#0F10EA
23.138346,0.02853978,-2.6285353,2,test,Hindi,#0F10EA
0.13785045,5.805192,15.764688,2,test,Hindi,#0F10EA
-3.1990163,9.791239,2.395421,2,test,Hindi,#0F10EA
-4.408262,8.242795,8.23912,2,test,Hindi,#0F10EA
8.125768,-10.93698,6.999891,2,test,Hindi,#0F10EA
-7.509316,-8.756983,12.915535,2,test,Hindi,#0F10EA
-12.88805,0.84163994,14.185276,2,test,Hindi,#0F10EA
-8.849836,-0.9011919,7.206108,2,test,Hindi,#0F10EA
3.0155773,-5.4185867,16.237661,2,test,Hindi,#0F10EA
20.694277,-10.027927,11.579045,2,test,Hindi,#0F10EA
0.13943002,-7.93808,-2.8765125,2,test,Hindi,#0F10EA
-22.157223,-2.7214506,-5.7306514,2,test,Hindi,#0F10EA
5.481708,-7.435748,30.310902,2,test,Hindi,#0F10EA
3.7887015,-7.578706,7.538843,2,test,Hindi,#0F10EA
-3.6524382,-7.693291,-13.6289625,2,test,Hindi,#0F10EA
2.5829337,-10.52261,-15.377536,2,test,Hindi,#0F10EA
-2.073024,-10.782895,-9.910888,2,test,Hindi,#0F10EA
2.3216214,-7.649878,-12.943449,2,test,Hindi,#0F10EA
-0.7065776,-32.071804,-1.4756591,2,test,Hindi,#0F10EA
-29.546713,3.8650522,-1.128214,2,test,Hindi,#0F10EA
22.738918,-3.9700975,-4.722259,2,test,Hindi,#0F10EA
-16.833736,-2.0467181,13.524203,2,test,Hindi,#0F10EA
-1.6506826,10.995042,13.153706,2,test,Hindi,#0F10EA
1.2315629,9.2520895,21.913618,2,test,Hindi,#0F10EA
5.9514117,2.68918,27.126463,2,test,Hindi,#0F10EA
-3.550143,4.0692177,11.83558,2,test,Hindi,#0F10EA
1.1029371,-15.009302,-1.9506053,2,test,Hindi,#0F10EA
9.916331,-15.59348,-12.896614,2,test,Hindi,#0F10EA
-29.239477,9.0353,-0.7979192,2,test,Hindi,#0F10EA
10.276801,-13.332451,20.951534,2,test,Hindi,#0F10EA
-3.75478,-21.429213,3.0862691,2,test,Hindi,#0F10EA
7.733491,-25.553432,-2.0194743,2,test,Hindi,#0F10EA
4.76752,18.551126,-12.943188,2,test,Hindi,#0F10EA
25.763035,2.1312997,1.8810505,2,test,Hindi,#0F10EA
1.1501701,-11.213226,30.028769,2,test,Hindi,#0F10EA
0.7973029,2.12082,-25.621328,2,test,Hindi,#0F10EA
17.17583,-6.6572394,16.10884,2,test,Hindi,#0F10EA
6.7024937,-7.6428647,-0.8629192,2,test,Hindi,#0F10EA
-11.455833,4.109224,14.369901,2,test,Hindi,#0F10EA
0.6103542,12.309837,-12.557852,2,test,Hindi,#0F10EA
-14.154024,0.5696888,11.294061,2,test,Hindi,#0F10EA
5.0630846,-5.443571,24.229702,2,test,Hindi,#0F10EA
3.0564704,-4.435195,20.803747,2,test,Hindi,#0F10EA
-2.0582235,-13.945013,5.9563394,2,test,Hindi,#0F10EA
-13.837139,-2.2860577,10.789633,2,test,Hindi,#0F10EA
-29.23518,6.4154673,-0.16758053,2,test,Hindi,#0F10EA
-3.7109659,11.2334175,12.009302,2,test,Hindi,#0F10EA
-7.470463,-4.8568625,1.1307362,2,test,Hindi,#0F10EA
10.733427,9.463583,-19.910273,2,test,Hindi,#0F10EA
7.717534,1.8261676,20.345354,2,test,Hindi,#0F10EA
5.559414,18.082294,-12.04847,2,test,Hindi,#0F10EA
-12.476749,0.42634583,-26.976896,2,test,Hindi,#0F10EA
1.8902074,24.073874,-1.0004704,2,test,Hindi,#0F10EA
18.973396,6.6049294,7.827351,2,test,Hindi,#0F10EA
-9.179182,15.233451,-23.346361,2,test,Hindi,#0F10EA
-4.2670054,7.7670994,-0.2670629,2,test,Hindi,#0F10EA
10.060177,-15.180984,20.282795,2,test,Hindi,#0F10EA
25.039177,0.6358189,7.8668537,2,test,Hindi,#0F10EA
-8.407742,15.761131,-2.2954443,2,test,Hindi,#0F10EA
20.045822,0.74023706,-18.421118,2,test,Hindi,#0F10EA
-9.7840805,5.4000354,-22.720076,2,test,Hindi,#0F10EA
18.840004,-2.40526,15.834628,2,test,Hindi,#0F10EA
-8.2228565,7.476119,3.2250333,2,test,Hindi,#0F10EA
-10.111936,6.8746667,-27.092472,2,test,Hindi,#0F10EA
-18.018997,0.0591899,15.620417,2,test,Hindi,#0F10EA
19.044168,0.61291486,16.343498,2,test,Hindi,#0F10EA
1.5304226,-15.892166,-2.42749,2,test,Hindi,#0F10EA
-2.9720526,11.715098,-1.946227,2,test,Hindi,#0F10EA
0.057239614,-2.6198466,-11.323499,2,test,Hindi,#0F10EA
23.099787,-16.848536,-0.6402479,2,test,Hindi,#0F10EA
-5.4069004,-18.084911,13.420083,2,test,Hindi,#0F10EA
-15.43085,16.049768,-9.695571,2,test,Hindi,#0F10EA
-6.1950006,-2.8342526,7.276509,2,test,Hindi,#0F10EA
10.09712,7.262502,14.463101,2,test,Hindi,#0F10EA
-27.594,6.942445,-0.67362434,2,test,Hindi,#0F10EA
10.230429,5.009672,-4.0055237,2,test,Hindi,#0F10EA
16.346876,-4.8718724,14.189544,2,test,Hindi,#0F10EA
-1.2050706,6.252598,-20.228867,2,test,Hindi,#0F10EA
-16.206963,-3.1580153,9.975019,2,test,Hindi,#0F10EA
14.1437845,1.0537692,-4.408732,2,test,Hindi,#0F10EA
-3.5490925,14.673389,9.151251,2,test,Hindi,#0F10EA
-4.26215,3.6598742,-21.077623,2,test,Hindi,#0F10EA
4.6738014,-6.3221893,11.494727,2,test,Hindi,#0F10EA
5.289291,24.221813,-3.8928916,2,test,Hindi,#0F10EA
-9.960658,12.695084,8.762901,2,test,Hindi,#0F10EA
13.379156,1.2058328,22.695133,2,test,Hindi,#0F10EA
-10.013585,13.859107,-20.47355,2,test,Hindi,#0F10EA
-10.628918,-14.115357,5.630834,2,test,Hindi,#0F10EA
22.013533,-16.307934,2.4788074,2,test,Hindi,#0F10EA
5.037099,11.023967,8.352887,2,test,Hindi,#0F10EA
-2.2478595,-22.745893,9.328495,2,test,Hindi,#0F10EA
7.1321406,3.5745983,-14.062078,2,test,Hindi,#0F10EA
-13.640017,0.5721539,11.431832,2,test,Hindi,#0F10EA
-10.438534,4.1933513,-25.939789,2,test,Hindi,#0F10EA
4.37034,-11.994227,-8.125169,2,test,Hindi,#0F10EA
6.103701,-0.80606115,-15.333699,2,test,Hindi,#0F10EA
-13.311249,-8.600531,15.6416445,2,test,Hindi,#0F10EA
3.608615,-7.781361,-9.29955,2,test,Hindi,#0F10EA
-10.924303,-0.47246146,4.585458,2,test,Hindi,#0F10EA
-28.833391,6.5413184,-1.8941478,2,test,Hindi,#0F10EA
4.489168,26.93407,-4.911698,2,test,Hindi,#0F10EA
-14.040241,0.870331,-23.240028,2,test,Hindi,#0F10EA
-9.902361,10.128394,-10.896921,2,test,Hindi,#0F10EA
-5.531678,15.024846,-6.402312,2,test,Hindi,#0F10EA
12.205475,3.9045491,11.083442,2,test,Hindi,#0F10EA
-8.068997,4.468848,-22.181942,2,test,Hindi,#0F10EA
-4.388749,-13.665768,11.122525,2,test,Hindi,#0F10EA
18.3347,-8.245866,-1.180023,2,test,Hindi,#0F10EA
10.237021,-1.8869592,24.36261,2,test,Hindi,#0F10EA
5.893659,2.4496107,26.295803,2,test,Hindi,#0F10EA
-2.038629,-19.374092,16.28877,2,test,Hindi,#0F10EA
5.289291,24.221813,-3.8928916,2,test,Hindi,#0F10EA
13.680897,5.5252366,-6.305762,2,test,Hindi,#0F10EA
-15.660755,1.2950063,1.6373171,2,test,Hindi,#0F10EA
7.7476964,1.9988234,20.33143,2,test,Hindi,#0F10EA
-16.384262,0.11147519,8.930954,2,test,Hindi,#0F10EA
-8.317671,-13.8267565,18.962008,2,test,Hindi,#0F10EA
0.3330357,3.772542,21.678543,2,test,Hindi,#0F10EA
-8.40135,10.53193,2.3716655,2,test,Hindi,#0F10EA
4.9702787,17.88711,-10.236926,2,test,Hindi,#0F10EA
-7.4673996,12.340164,-13.420018,2,test,Hindi,#0F10EA
-7.7624707,9.172231,-1.8492846,2,test,Hindi,#0F10EA
-0.99275684,16.658804,-0.3805972,2,test,Hindi,#0F10EA
-21.10985,4.866608,13.300296,2,test,Hindi,#0F10EA
5.559414,18.082294,-12.04847,2,test,Hindi,#0F10EA
5.289291,24.221813,-3.8928916,2,test,Hindi,#0F10EA
-7.563761,-12.07169,9.23191,2,test,Hindi,#0F10EA
9.54001,-11.853784,14.941625,2,test,Hindi,#0F10EA
13.48323,1.2560096,22.643074,2,test,Hindi,#0F10EA
0.43793324,-21.439028,1.5703049,2,test,Hindi,#0F10EA
0.5617912,-8.117672,23.155518,2,test,Hindi,#0F10EA
-13.055624,0.9839112,-25.373783,2,test,Hindi,#0F10EA
14.619135,-6.2054863,-6.278225,2,test,Hindi,#0F10EA
-9.679505,14.728935,-12.689073,2,test,Hindi,#0F10EA
8.496487,-0.06742026,-7.172907,2,test,Hindi,#0F10EA
5.289291,24.221813,-3.8928916,2,test,Hindi,#0F10EA
4.0989904,-6.6857076,21.091976,2,test,Hindi,#0F10EA
2.0737135,-8.307874,-14.46224,2,test,Hindi,#0F10EA
-17.909235,7.546307,9.241983,2,test,Hindi,#0F10EA
6.7071815,26.781885,-4.520004,2,test,Hindi,#0F10EA
0.051968697,-11.728969,30.96569,2,test,Hindi,#0F10EA
-28.833391,6.5413184,-1.8941478,2,test,Hindi,#0F10EA
-10.322801,1.8117472,2.41358,2,test,Hindi,#0F10EA
-3.818463,1.6996083,-28.694025,2,test,Hindi,#0F10EA
8.706642,-7.0008545,6.6063805,2,test,Hindi,#0F10EA
0.14195815,11.8950615,-0.6791633,2,test,Hindi,#0F10EA
-14.950988,-0.14820975,0.70563823,2,test,Hindi,#0F10EA
